PlayerID,Lname,Fname,Year,Conference,League
johnsjo01,Johnson,John,1971,East,NBA
johnsjo01,Johnson,John,1970,East,NBA
johnsjo02,Johnson,Joe,2009,East,NBA
johnsjo02,Johnson,Joe,2008,East,NBA
johnsjo02,Johnson,Joe,2007,East,NBA
johnsjo02,Johnson,Joe,2006,East,NBA
johnske01,Johnson,Kevin,1993,West,NBA
johnske01,Johnson,Kevin,1990,West,NBA
johnske01,Johnson,Kevin,1989,West,NBA
johnsla01,Johnson,Larry,1994,East,NBA
johnsla01,Johnson,Larry,1992,East,NBA
johnsma01,Johnson,Magic,1988,West,NBA
johnsma01,Johnson,Marques,1979,West,NBA
johnsma01,Johnson,Marques,1978,West,NBA
johnsma01,Johnson,Magic,1991,West,NBA
johnsma01,Johnson,Magic,1990,West,NBA
johnsma01,Johnson,Magic,1989,West,NBA
johnsma01,Johnson,Magic,1987,West,NBA
johnsma01,Johnson,Magic,1986,West,NBA
johnsma01,Johnson,Magic,1985,West,NBA
johnsma01,Johnson,Magic,1984,West,NBA
johnsma01,Johnson,Magic,1983,West,NBA
johnsma01,Johnson,Magic,1982,West,NBA
johnsma01,Johnson,Magic,1979,West,NBA
johnsma01,Johnson,Magic,1981,West,NBA
johnsma02,Johnson,Marques,1985,West,NBA
johnsma02,Johnson,Marques,1982,East,NBA
johnsma02,Johnson,Marques,1980,East,NBA
johnsne02,Johnston,Neil,1957,East,NBA
johnsne02,Johnston,Neil,1956,East,NBA
johnsne02,Johnston,Neil,1955,East,NBA
johnsne02,Johnston,Neil,1954,East,NBA
johnsne02,Johnston,Neil,1953,East,NBA
johnsne02,Johnston,Neil,1952,East,NBA
jonesbo01,Jones,Bobby,1977,West,NBA
jonesbo01,Jones,Bobby,1976,West,NBA
jonesbo01,Jones,Bobby,1980,East,NBA
jonesbo01,Jones,Bobby,1981,East,NBA
jonesed01,Jones,Eddie,1999,East,NBA
jonesed01,Jones,Eddie,1997,West,NBA
jonesed01,Jones,Eddie,1996,West,NBA
jonessa01,Jones,Sam,1967,East,NBA
jonessa01,Jones,Sam,1965,East,NBA
jonessa01,Jones,Sam,1964,East,NBA
jonessa01,Jones,Sam,1963,East,NBA
jonessa01,Jones,Sam,1961,East,NBA
jordami01,Jordan,Michael,1997,East,NBA
jordami01,Jordan,Michael,1996,East,NBA
jordami01,Jordan,Michael,1995,East,NBA
jordami01,Jordan,Michael,1992,East,NBA
jordami01,Jordan,Michael,1991,East,NBA
jordami01,Jordan,Michael,1990,East,NBA
jordami01,Jordan,Michael,1989,East,NBA
jordami01,Jordan,Michael,1988,East,NBA
jordami01,Jordan,Michael,1987,East,NBA
jordami01,Jordan,Michael,1986,East,NBA
jordami01,Jordan,Michael,1985,East,NBA
jordami01,Jordan,Michael,1984,East,NBA
jordami01,Jordan,Michael,2002,East,NBA
jordami01,Jordan,Michael,2001,East,NBA
kamanch01,Kaman,Chris,2009,West,NBA
kauffbo01,Kauffman,Bob,1972,East,NBA
kauffbo01,Kauffman,Bob,1971,East,NBA
kauffbo01,Kauffman,Bob,1970,East,NBA
kempsh01,Kemp,Shawn,1997,East,NBA
kempsh01,Kemp,Shawn,1996,West,NBA
kempsh01,Kemp,Shawn,1995,West,NBA
kempsh01,Kemp,Shawn,1994,West,NBA
kempsh01,Kemp,Shawn,1993,West,NBA
kempsh01,Kemp,Shawn,1992,West,NBA
kenonla01,Kenon,Larry,1978,East,NBA
kenonla01,Kenon,Larry,1977,East,NBA
kerrjo01,Kerr,John,1962,East,NBA
kerrjo01,Kerr,John,1958,East,NBA
kerrjo01,Kerr,John,1955,East,NBA
kiddja01,Kidd,Jason,2009,West,NBA
kiddja01,Kidd,Jason,1995,West,NBA
kiddja01,Kidd,Jason,2003,East,NBA
kiddja01,Kidd,Jason,2002,East,NBA
kiddja01,Kidd,Jason,2001,East,NBA
kiddja01,Kidd,Jason,2000,West,NBA
kiddja01,Kidd,Jason,1999,West,NBA
kiddja01,Kidd,Jason,1997,West,NBA
kiddja01,Kidd,Jason,2007,East,NBA
kingbe01,King,Bernard,1981,West,NBA
kingbe01,King,Bernard,1984,East,NBA
kingbe01,King,Bernard,1983,East,NBA
kingbe01,King,Bernard,1990,East,NBA
kingji01,King,Jim,1967,West,NBA
kirilan01,Kirilenko,Andrei,2003,West,NBA
knighbi01,Knight,Billy,1976,West,NBA
kojisdo01,Kojis,Don,1968,West,NBA
kojisdo01,Kojis,Don,1967,West,NBA
laceysa01,Lacey,Sam,1974,West,NBA
laettch01,Laettner,Christian,1996,East,NBA
laimbbi01,Laimbeer,Bill,1986,East,NBA
laimbbi01,Laimbeer,Bill,1984,East,NBA
laimbbi01,Laimbeer,Bill,1983,East,NBA
laimbbi01,Laimbeer,Bill,1982,East,NBA
laniebo01,Lanier,Bob,1978,East,NBA
laniebo01,Lanier,Bob,1977,West,NBA
laniebo01,Lanier,Bob,1976,West,NBA
laniebo01,Lanier,Bob,1974,West,NBA
laniebo01,Lanier,Bob,1973,West,NBA
laniebo01,Lanier,Bob,1972,West,NBA
laniebo01,Lanier,Bob,1971,West,NBA
laniebo01,Lanier,Bob,1981,East,NBA
larusru01,LaRusso,Rudy,1965,West,NBA
larusru01,LaRusso,Rudy,1962,West,NBA
larusru01,LaRusso,Rudy,1961,West,NBA
larusru01,LaRusso,Rudy,1968,West,NBA
larusru01,LaRusso,Rudy,1967,West,NBA
leecl01,Lee,Clyde,1967,West,NBA
leeda02,Lee,David,2009,East,NBA
leverla01,Lever,Lafayette,1989,West,NBA
leverla01,Lever,Lafayette,1987,West,NBA
lewisra01,Lewis,Rashard,2008,East,NBA
lewisra01,Lewis,Rashard,2004,West,NBA
lewisre01,Lewis,Reggie,1991,East,NBA
lovebo01,Love,Bob,1972,West,NBA
lovebo01,Love,Bob,1971,West,NBA
lovebo01,Love,Bob,1970,West,NBA
lovelcl01,Lovellette,Clyde,1955,West,NBA
lovelcl01,Lovellette,Clyde,1960,West,NBA
lovelcl01,Lovellette,Clyde,1959,West,NBA
lucasje01,Lucas,Jerry,1968,East,NBA
lucasje01,Lucas,Jerry,1967,East,NBA
lucasje01,Lucas,Jerry,1966,East,NBA
lucasje01,Lucas,Jerry,1965,East,NBA
lucasje01,Lucas,Jerry,1964,East,NBA
lucasje01,Lucas,Jerry,1963,East,NBA
lucasje01,Lucas,Jerry,1970,West,NBA
lucasma01,Lucas,Maurice,1982,West,NBA
lucasma01,Lucas,Maurice,1978,West,NBA
lucasma01,Lucas,Maurice,1977,West,NBA
lucasma01,Lucas,Maurice,1976,West,NBA
macaued01,Macauley,Ed,1950,East,NBA
macaued01,Macauley,Ed,1955,East,NBA
macaued01,Macauley,Ed,1954,East,NBA
macaued01,Macauley,Ed,1953,East,NBA
macaued01,Macauley,Ed,1952,East,NBA
macaued01,Macauley,Ed,1951,East,NBA
macaued01,Macauley,Ed,1956,West,NBA
magloja01,Magloire,Jamaal,2003,East,NBA
majerda01,Majerle,Dan,1994,West,NBA
majerda01,Majerle,Dan,1993,West,NBA
majerda01,Majerle,Dan,1992,West,NBA
majerda01,Majerle,Dan,1991,West,NBA
malonje01,Malone,Jeff,1986,East,NBA
malonje01,Malone,Jeff,1985,East,NBA
malonka01,Malone,Karl,2000,West,NBA
malonka01,Malone,Karl,1999,West,NBA
malonka01,Malone,Karl,1997,West,NBA
malonka01,Malone,Karl,1996,West,NBA
malonka01,Malone,Karl,1995,West,NBA
malonka01,Malone,Karl,1994,West,NBA
malonka01,Malone,Karl,1993,West,NBA
malonka01,Malone,Karl,1992,West,NBA
malonka01,Malone,Karl,1991,West,NBA
malonka01,Malone,Karl,1990,West,NBA
malonka01,Malone,Karl,1989,West,NBA
malonka01,Malone,Karl,1988,West,NBA
malonka01,Malone,Karl,1987,West,NBA
malonmo01,Malone,Moses,1988,East,NBA
malonmo01,Malone,Moses,1980,West,NBA
malonmo01,Malone,Moses,1979,East,NBA
malonmo01,Malone,Moses,1978,East,NBA
malonmo01,Malone,Moses,1977,East,NBA
malonmo01,Malone,Moses,1985,East,NBA
malonmo01,Malone,Moses,1984,East,NBA
malonmo01,Malone,Moses,1982,East,NBA
malonmo01,Malone,Moses,1987,East,NBA
malonmo01,Malone,Moses,1986,East,NBA
malonmo01,Malone,Moses,1981,West,NBA
mannida01,Manning,Danny,1993,West,NBA
mannida01,Manning,Danny,1992,West,NBA
maravpe02,Maravich,Pete,1973,East,NBA
maravpe02,Maravich,Pete,1972,East,NBA
maravpe02,Maravich,Pete,1978,East,NBA
maravpe02,Maravich,Pete,1977,East,NBA
maravpe02,Maravich,Pete,1976,East,NBA
marbust01,Marbury,Stephon,2000,East,NBA
marbust01,Marbury,Stephon,2002,West,NBA
marinja01,Marin,Jack,1971,East,NBA
marinja01,Marin,Jack,1972,East,NBA
mariosh01,Marion,Shawn,2002,West,NBA
mariosh01,Marion,Shawn,2005,West,NBA
mariosh01,Marion,Shawn,2004,West,NBA
mariosh01,Marion,Shawn,2006,West,NBA
martike01,Martin,Kenyon,2003,East,NBA
martisl01,Martin,Slater,1955,West,NBA
martisl01,Martin,Slater,1954,West,NBA
martisl01,Martin,Slater,1953,West,NBA
martisl01,Martin,Slater,1952,West,NBA
martisl01,Martin,Slater,1958,West,NBA
martisl01,Martin,Slater,1957,West,NBA
martisl01,Martin,Slater,1956,West,NBA
mashbja01,Mashburn,Jamal,2002,East,NBA
masonan01,Mason,Anthony,2000,East,NBA
mcadobo01,McAdoo,Bob,1976,East,NBA
mcadobo01,McAdoo,Bob,1975,East,NBA
mcadobo01,McAdoo,Bob,1974,East,NBA
mcadobo01,McAdoo,Bob,1973,East,NBA
mcadobo01,McAdoo,Bob,1977,East,NBA
mcdanxa01,McDaniel,Xavier,1987,West,NBA
mcdyean01,McDyess,Antonio,2000,West,NBA
mcginge01,McGinnis,George,1978,West,NBA
mcginge01,McGinnis,George,1976,East,NBA
mcginge01,McGinnis,George,1975,East,NBA
mcglojo01,McGlocklin,Jon,1968,East,NBA
mcgratr01,McGrady,Tracy,2003,East,NBA
mcgratr01,McGrady,Tracy,2002,East,NBA
mcgratr01,McGrady,Tracy,2001,East,NBA
mcgratr01,McGrady,Tracy,2000,East,NBA
mcgratr01,McGrady,Tracy,2006,West,NBA
mcgratr01,McGrady,Tracy,2004,West,NBA
mcgratr01,McGrady,Tracy,2005,West,NBA
mcguidi01,McGuire,Dick,1958,West,NBA
mcguidi01,McGuire,Dick,1957,West,NBA
mcguidi01,McGuire,Dick,1950,East,NBA
mcguidi01,McGuire,Dick,1955,East,NBA
mcguidi01,McGuire,Dick,1954,East,NBA
mcguidi01,McGuire,Dick,1953,East,NBA
mcguidi01,McGuire,Dick,1951,East,NBA
mchalke01,McHale,Kevin,1990,East,NBA
mchalke01,McHale,Kevin,1989,East,NBA
mchalke01,McHale,Kevin,1988,East,NBA
mchalke01,McHale,Kevin,1987,East,NBA
mchalke01,McHale,Kevin,1986,East,NBA
mchalke01,McHale,Kevin,1985,East,NBA
mchalke01,McHale,Kevin,1983,East,NBA
meschto01,Meschery,Tom,1962,West,NBA
mikange01,Mikan,George,1950,West,NBA
mikange01,Mikan,George,1953,West,NBA
mikange01,Mikan,George,1952,West,NBA
mikange01,Mikan,George,1951,West,NBA
mikkeve01,Mikkelsen,Vern,1950,West,NBA
mikkeve01,Mikkelsen,Vern,1956,West,NBA
mikkeve01,Mikkelsen,Vern,1955,West,NBA
mikkeve01,Mikkelsen,Vern,1954,West,NBA
mikkeve01,Mikkelsen,Vern,1952,West,NBA
mikkeve01,Mikkelsen,Vern,1951,West,NBA
milesed01,Miles,Eddie,1965,West,NBA
millebr01,Miller,Brad,2002,East,NBA
millebr01,Miller,Brad,2003,West,NBA
millere01,Miller,Reggie,1999,East,NBA
millere01,Miller,Reggie,1997,East,NBA
millere01,Miller,Reggie,1995,East,NBA
millere01,Miller,Reggie,1994,East,NBA
millere01,Miller,Reggie,1989,East,NBA
mingya01,Ming,Yao,2003,West,NBA
mingya01,Ming,Yao,2002,West,NBA
mingya01,Ming,Yao,2008,West,NBA
mingya01,Ming,Yao,2004,West,NBA
mingya01,Ming,Yao,2005,West,NBA
mingya01,Ming,Yao,2007,West,NBA
mitchmi01,Mitchell,Mike,1980,East,NBA
mixst01,Mix,Steve,1974,East,NBA
moncrsi01,Moncrief,Sidney,1984,East,NBA
moncrsi01,Moncrief,Sidney,1983,East,NBA
moncrsi01,Moncrief,Sidney,1982,East,NBA
moncrsi01,Moncrief,Sidney,1985,East,NBA
moncrsi01,Moncrief,Sidney,1981,East,NBA
monroea01,Monroe,Earl,1970,East,NBA
monroea01,Monroe,Earl,1968,East,NBA
monroea01,Monroe,Earl,1976,East,NBA
monroea01,Monroe,Earl,1974,East,NBA
mournal01,Mourning,Alonzo,1994,East,NBA
mournal01,Mourning,Alonzo,1993,East,NBA
mournal01,Mourning,Alonzo,2001,East,NBA
mournal01,Mourning,Alonzo,2000,East,NBA
mournal01,Mourning,Alonzo,1999,East,NBA
mournal01,Mourning,Alonzo,1996,East,NBA
mournal01,Mourning,Alonzo,1995,East,NBA
mullich01,Mullin,Chris,1991,West,NBA
mullich01,Mullin,Chris,1990,West,NBA
mullich01,Mullin,Chris,1989,West,NBA
mullich01,Mullin,Chris,1988,West,NBA
mullich01,Mullin,Chris,1992,West,NBA
mullije01,Mullins,Jeff,1970,West,NBA
mullije01,Mullins,Jeff,1969,West,NBA
mullije01,Mullins,Jeff,1968,West,NBA
murphca01,Murphy,Calvin,1978,East,NBA
mutomdi01,Mutombo,Dikembe,2000,East,NBA
mutomdi01,Mutombo,Dikembe,1999,East,NBA
mutomdi01,Mutombo,Dikembe,1997,East,NBA
mutomdi01,Mutombo,Dikembe,1996,East,NBA
mutomdi01,Mutombo,Dikembe,1995,West,NBA
mutomdi01,Mutombo,Dikembe,1994,West,NBA
mutomdi01,Mutombo,Dikembe,1991,West,NBA
mutomdi01,Mutombo,Dikembe,2001,East,NBA
nancela01,Nance,Larry,1992,East,NBA
nancela01,Nance,Larry,1988,East,NBA
nancela01,Nance,Larry,1984,West,NBA
nashst01,Nash,Steve,2002,West,NBA
nashst01,Nash,Steve,2001,West,NBA
nashst01,Nash,Steve,2009,West,NBA
nashst01,Nash,Steve,2007,West,NBA
nashst01,Nash,Steve,2005,West,NBA
nashst01,Nash,Steve,2004,West,NBA
nattca01,Natt,Calvin,1984,West,NBA
naullwi01,Naulls,Willie,1961,East,NBA
naullwi01,Naulls,Willie,1960,East,NBA
naullwi01,Naulls,Willie,1959,East,NBA
naullwi01,Naulls,Willie,1957,East,NBA
nixonno01,Nixon,Norm,1984,West,NBA
nixonno01,Nixon,Norm,1981,West,NBA
noblech01,Noble,Chuck,1959,West,NBA
nowitdi01,Nowitzki,Dirk,2003,West,NBA
nowitdi01,Nowitzki,Dirk,2002,West,NBA
nowitdi01,Nowitzki,Dirk,2001,West,NBA
nowitdi01,Nowitzki,Dirk,2008,West,NBA
nowitdi01,Nowitzki,Dirk,2009,West,NBA
nowitdi01,Nowitzki,Dirk,2007,West,NBA
nowitdi01,Nowitzki,Dirk,2004,West,NBA
nowitdi01,Nowitzki,Dirk,2005,West,NBA
nowitdi01,Nowitzki,Dirk,2006,West,NBA
oaklech01,Oakley,Charles,1993,East,NBA
ohldo01,Ohl,Don,1966,East,NBA
ohldo01,Ohl,Don,1965,West,NBA
ohldo01,Ohl,Don,1964,West,NBA
ohldo01,Ohl,Don,1963,West,NBA
ohldo01,Ohl,Don,1962,West,NBA
okurme01,Okur,Mehmet,2006,West,NBA
olajuha01,Olajuwon,Hakeem,1996,West,NBA
olajuha01,Olajuwon,Hakeem,1995,West,NBA
olajuha01,Olajuwon,Hakeem,1994,West,NBA
olajuha01,Olajuwon,Hakeem,1993,West,NBA
olajuha01,Olajuwon,Hakeem,1992,West,NBA
olajuha01,Olajuwon,Hakeem,1991,West,NBA
olajuha01,Olajuwon,Hakeem,1989,West,NBA
olajuha01,Olajuwon,Hakeem,1988,West,NBA
olajuha01,Olajuwon,Hakeem,1987,West,NBA
olajuha01,Olajuwon,Hakeem,1986,West,NBA
olajuha01,Olajuwon,Hakeem,1985,West,NBA
olajuha01,Olajuwon,Hakeem,1984,West,NBA
oneaje01,O'Neal,Jermaine,2003,East,NBA
oneaje01,O'Neal,Jermaine,2002,East,NBA
oneaje01,O'Neal,Jermaine,2001,East,NBA
oneaje01,O'Neal,Jermaine,2005,East,NBA
oneaje01,O'Neal,Jermaine,2004,East,NBA
o'neaje01,O'Neal,Jermaine,2006,East,NBA
oneash01,O'Neal,Shaquille,2005,East,NBA
oneash01,O'Neal,Shaquille,2004,East,NBA
oneash01,O'Neal,Shaquille,2008,West,NBA
oneash01,O'Neal,Shaquille,2002,West,NBA
oneash01,O'Neal,Shaquille,2001,West,NBA
oneash01,O'Neal,Shaquille,2000,West,NBA
oneash01,O'Neal,Shaquille,1999,West,NBA
oneash01,O'Neal,Shaquille,1997,West,NBA
oneash01,O'Neal,Shaquille,1996,West,NBA
oneash01,O'Neal,Shaquille,1995,East,NBA
oneash01,O'Neal,Shaquille,1994,East,NBA
oneash01,O'Neal,Shaquille,1993,East,NBA
oneash01,O'Neal,Shaquille,1992,East,NBA
o'neash01,O'Neal,Shaquille,2006,East,NBA
oneash11,O'Neal,Shaquille,2003,West,NBA
parisro01,Parish,Robert,1990,East,NBA
parisro01,Parish,Robert,1989,East,NBA
parisro01,Parish,Robert,1986,East,NBA
parisro01,Parish,Robert,1985,East,NBA
parisro01,Parish,Robert,1984,East,NBA
parisro01,Parish,Robert,1983,East,NBA
parisro01,Parish,Robert,1982,East,NBA
parisro01,Parish,Robert,1980,East,NBA
parisro01,Parish,Robert,1981,East,NBA
parketo01,Parker,Tony,2008,West,NBA
parketo01,Parker,Tony,2006,West,NBA
parketo01,Parker,Tony,2005,West,NBA
paulch01,Paul,Chris,2007,West,NBA
paulch01,Paul,Chris,2008,West,NBA
paxsoji01,Paxson,Jim,1983,West,NBA
paxsoji01,Paxson,Jim,1982,West,NBA
paytoga01,Payton,Gary,2002,West,NBA
paytoga01,Payton,Gary,2001,West,NBA
paytoga01,Payton,Gary,2000,West,NBA
paytoga01,Payton,Gary,1999,West,NBA
paytoga01,Payton,Gary,1997,West,NBA
paytoga01,Payton,Gary,1996,West,NBA
paytoga01,Payton,Gary,1995,West,NBA
paytoga01,Payton,Gary,1994,West,NBA
paytoga01,Payton,Gary,1993,West,NBA
petrige01,Petrie,Geoff,1973,West,NBA
petrige01,Petrie,Geoff,1970,West,NBA
pettibo01,Pettit,Bob,1954,West,NBA
pettibo01,Pettit,Bob,1964,West,NBA
pettibo01,Pettit,Bob,1963,West,NBA
pettibo01,Pettit,Bob,1962,West,NBA
pettibo01,Pettit,Bob,1961,West,NBA
pettibo01,Pettit,Bob,1960,West,NBA
pettibo01,Pettit,Bob,1959,West,NBA
pettibo01,Pettit,Bob,1958,West,NBA
pettibo01,Pettit,Bob,1957,West,NBA
pettibo01,Pettit,Bob,1956,West,NBA
pettibo01,Pettit,Bob,1955,West,NBA
phillan01,Phillip,Andy,1954,West,NBA
phillan01,Phillip,Andy,1953,West,NBA
phillan01,Phillip,Andy,1952,West,NBA
phillan01,Phillip,Andy,1950,East,NBA
phillan01,Phillip,Andy,1951,East,NBA
piercpa01,Pierce,Paul,2009,East,NBA
piercpa01,Pierce,Paul,2008,East,NBA
piercpa01,Pierce,Paul,2003,East,NBA
piercpa01,Pierce,Paul,2002,East,NBA
piercpa01,Pierce,Paul,2001,East,NBA
piercpa01,Pierce,Paul,2007,East,NBA
piercpa01,Pierce,Paul,2004,East,NBA
piercpa01,Pierce,Paul,2005,East,NBA
piercri01,Pierce,Ricky,1990,East,NBA
pippesc01,Pippen,Scottie,1996,East,NBA
pippesc01,Pippen,Scottie,1995,East,NBA
pippesc01,Pippen,Scottie,1994,East,NBA
pippesc01,Pippen,Scottie,1993,East,NBA
pippesc01,Pippen,Scottie,1992,East,NBA
pippesc01,Pippen,Scottie,1991,East,NBA
pippesc01,Pippen,Scottie,1989,East,NBA
pollaji01,Pollard,Jim,1950,West,NBA
pollaji01,Pollard,Jim,1954,West,NBA
pollaji01,Pollard,Jim,1953,West,NBA
pollaji01,Pollard,Jim,1951,West,NBA
portete01,Porter,Terry,1992,West,NBA
portete01,Porter,Terry,1990,West,NBA
priceji01,Price,Jim,1974,West,NBA
pricema01,Price,Mark,1993,East,NBA
pricema01,Price,Mark,1992,East,NBA
pricema01,Price,Mark,1991,East,NBA
pricema01,Price,Mark,1988,East,NBA
randoza01,Randolph,Zach,2009,West,NBA
ratlith01,Ratliff,Theo,2000,East,NBA
reddmi01,Redd,Michael,2003,East,NBA
reedwi01,Reed,Willis,1970,East,NBA
reedwi01,Reed,Willis,1969,East,NBA
reedwi01,Reed,Willis,1968,East,NBA
reedwi01,Reed,Willis,1967,East,NBA
reedwi01,Reed,Willis,1966,East,NBA
reedwi01,Reed,Willis,1965,East,NBA
reedwi01,Reed,Willis,1964,East,NBA
reganri01,Regan,Richie,1956,West,NBA
ricegl01,Rice,Glen,1997,East,NBA
ricegl01,Rice,Glen,1996,East,NBA
ricegl01,Rice,Glen,1995,East,NBA
richami01,Richardson,Michael Ray,1984,East,NBA
richami01,Richardson,Michael Ray,1980,East,NBA
richami01,Richardson,Michael Ray,1979,East,NBA
richami01,Richardson,Micheal Ray,1981,East,NBA
richmmi01,Richmond,Mitch,1997,West,NBA
richmmi01,Richmond,Mitch,1996,West,NBA
richmmi01,Richmond,Mitch,1995,West,NBA
richmmi01,Richmond,Mitch,1994,West,NBA
richmmi01,Richmond,Mitch,1993,West,NBA
richmmi01,Richmond,Mitch,1992,West,NBA
risenar01,Risen,Arnie,1954,West,NBA
risenar01,Risen,Arnie,1953,West,NBA
risenar01,Risen,Arnie,1952,West,NBA
risenar01,Risen,Arnie,1951,West,NBA
riverdo01,Rivers,Glenn,1987,East,NBA
roberal01,Robertson,Alvin,1990,East,NBA
roberal01,Robertson,Alvin,1987,West,NBA
roberal01,Robertson,Alvin,1986,West,NBA
roberal01,Robertson,Alvin,1985,West,NBA
roberos01,Robertson,Oscar,1969,East,NBA
roberos01,Robertson,Oscar,1968,East,NBA
roberos01,Robertson,Oscar,1967,East,NBA
roberos01,Robertson,Oscar,1966,East,NBA
roberos01,Robertson,Oscar,1965,East,NBA
roberos01,Robertson,Oscar,1964,East,NBA
roberos01,Robertson,Oscar,1963,East,NBA
roberos01,Robertson,Oscar,1962,East,NBA
roberos01,Robertson,Oscar,1961,West,NBA
roberos01,Robertson,Oscar,1960,West,NBA
roberos01,Robertson,Oscar,1971,West,NBA
roberos01,Robertson,Oscar,1970,West,NBA
robincl02,Robinson,Clifford,1993,West,NBA
robinda01,Robinson,David,2000,West,NBA
robinda01,Robinson,David,1999,West,NBA
robinda01,Robinson,David,1997,West,NBA
robinda01,Robinson,David,1995,West,NBA
robinda01,Robinson,David,1994,West,NBA
robinda01,Robinson,David,1993,West,NBA
robinda01,Robinson,David,1992,West,NBA
robinda01,Robinson,David,1991,West,NBA
robinda01,Robinson,David,1990,West,NBA
robinda01,Robinson,David,1989,West,NBA
robinfl01,Robinson,Flynn,1969,East,NBA
robingl01,Robinson,Glenn,2000,East,NBA
robingl01,Robinson,Glenn,1999,East,NBA
robintr01,Robinson,Truck,1977,East,NBA
robintr01,Robinson,Leonard,1980,West,NBA
rochare01,Rocha,Red,1950,East,NBA
rochare01,Rocha,Red,1951,East,NBA
rodgegu01,Rodgers,Guy,1966,West,NBA
rodgegu01,Rodgers,Guy,1965,West,NBA
rodgegu01,Rodgers,Guy,1963,West,NBA
rodgegu01,Rodgers,Guy,1962,West,NBA
rodmade01,Rodman,Dennis,1991,East,NBA
rodmade01,Rodman,Dennis,1989,East,NBA
rondora01,Rondo,Rajon,2009,East,NBA
rosede01,Rose,Derrick,2009,East,NBA
roundda01,Roundfield,Dan,1980,East,NBA
roundda01,Roundfield,Dan,1979,East,NBA
rowecu01,Rowe,Curtis,1975,West,NBA
roybr01,Roy,Brandon,2008,West,NBA
roybr01,Roy,Brandon,2007,West,NBA
rulebo01,Rule,Bob,1969,West,NBA
russebi01,Russell,Bill,1968,East,NBA
russebi01,Russell,Bill,1967,East,NBA
russebi01,Russell,Bill,1966,East,NBA
russebi01,Russell,Bill,1965,East,NBA
russebi01,Russell,Bill,1964,East,NBA
russebi01,Russell,Bill,1963,East,NBA
russebi01,Russell,Bill,1962,East,NBA
russebi01,Russell,Bill,1961,East,NBA
russebi01,Russell,Bill,1960,East,NBA
russebi01,Russell,Bill,1959,East,NBA
russebi01,Russell,Bill,1958,East,NBA
russebi01,Russell,Bill,1957,East,NBA
russeca01,Russell,Cazzie,1971,West,NBA
russeca02,Russell,Campy,1978,East,NBA
rutlaje01,Rutland,Jeff,1983,East,NBA
sampsra01,Sampson,Ralph,1986,West,NBA
sampsra01,Sampson,Ralph,1985,West,NBA
sampsra01,Sampson,Ralph,1984,West,NBA
sampsra01,Sampson,Ralph,1983,West,NBA
sauldwo01,Sauldsbery,Woody,1958,East,NBA
schaufr01,Schaus,Fred,1950,West,NBA
schaydo01,Schayes,Dolph,1950,East,NBA
schaydo01,Schayes,Dolph,1961,East,NBA
schaydo01,Schayes,Dolph,1960,East,NBA
schaydo01,Schayes,Dolph,1959,East,NBA
schaydo01,Schayes,Dolph,1958,East,NBA
schaydo01,Schayes,Dolph,1957,East,NBA
schaydo01,Schayes,Dolph,1956,East,NBA
schaydo01,Schayes,Dolph,1955,East,NBA
schaydo01,Schayes,Dolph,1954,East,NBA
schaydo01,Schayes,Dolph,1953,East,NBA
schaydo01,Schayes,Dolph,1952,East,NBA
schaydo01,Schayes,Dolph,1951,East,NBA
schrede01,Schrempf,Detlef,1992,East,NBA
schrede01,Schrempf,Detlef,1996,West,NBA
schrede01,Schrempf,Detlef,1994,West,NBA
scolafr01,Scolari,Fred,1952,East,NBA
scolafr01,Scolari,Fred,1951,East,NBA
scottch01,Scott,Charlie,1974,West,NBA
scottch01,Scott,Charlie,1973,West,NBA
scottch01,Scott,Charlie,1972,West,NBA
searske01,Sears,Ken,1958,East,NBA
searske01,Sears,Ken,1957,East,NBA
selvyfr01,Selvy,Frank,1961,West,NBA
selvyfr01,Selvy,Frank,1954,West,NBA
seymopa01,Seymour,Paul,1954,East,NBA
seymopa01,Seymour,Paul,1953,East,NBA
seymopa01,Seymour,Paul,1952,East,NBA
shaffle01,Shaffer,Lee,1962,East,NBA
sharmbi01,Sharman,Bill,1959,East,NBA
sharmbi01,Sharman,Bill,1958,East,NBA
sharmbi01,Sharman,Bill,1957,East,NBA
sharmbi01,Sharman,Bill,1956,East,NBA
sharmbi01,Sharman,Bill,1955,East,NBA
sharmbi01,Sharman,Bill,1954,East,NBA
sharmbi01,Sharman,Bill,1953,East,NBA
sharmbi01,Sharman,Bill,1952,East,NBA
sheltlo01,Shelton,Lonnie,1981,West,NBA
shuege01,Shue,Gene,1961,West,NBA
shuege01,Shue,Gene,1960,West,NBA
shuege01,Shue,Gene,1959,West,NBA
shuege01,Shue,Gene,1958,West,NBA
shuege01,Shue,Gene,1957,West,NBA
sikmaja01,Sikma,Jack,1984,West,NBA
sikmaja01,Sikma,Jack,1983,West,NBA
sikmaja01,Sikma,Jack,1982,West,NBA
sikmaja01,Sikma,Jack,1980,West,NBA
sikmaja01,Sikma,Jack,1979,West,NBA
sikmaja01,Sikma,Jack,1978,West,NBA
sikmaja01,Sikma,Jack,1981,West,NBA
silaspa01,Silas,Paul,1974,East,NBA
silaspa01,Silas,Paul,1971,West,NBA
sloanje01,Sloan,Jerry,1968,West,NBA
sloanje01,Sloan,Jerry,1966,West,NBA
smithad01,Smith,Adrian,1965,East,NBA
smithph01,Smith,Phil,1976,West,NBA
smithph01,Smith,Phil,1975,West,NBA
